Survey,Year,Quarter,Area,AphiaID,Species,LngtClass,PlusGr,Age,Sex,Maturity,IndWgt,CANoAtLngt,DateofCalculation
NS-IBTS,2021,1,1,127140,Microstomus kitt,190,-9,-9,M,-9,70,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,190,-9,-9,M,-9,73,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,200,-9,-9,-9,-9,,12,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,200,-9,-9,M,-9,73,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,200,-9,-9,F,61,76,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,200,-9,-9,-9,-9,93,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,200,-9,-9,F,61,93,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,200,-9,-9,F,-9,95,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,200,-9,-9,M,-9,100,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,200,-9,-9,F,62,105,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,210,-9,-9,-9,-9,,21,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,210,-9,-9,M,63,88,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,210,-9,-9,M,62,96,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,210,-9,-9,F,61,98,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,210,-9,-9,F,62,107,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,210,-9,-9,F,-9,107,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,210,-9,-9,F,61,110,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,220,-9,-9,-9,-9,,5,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,220,-9,-9,F,62,98,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,220,-9,-9,F,-9,111,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,220,-9,-9,M,62,112,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,220,-9,-9,F,-9,113,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,220,-9,-9,F,61,118,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,230,-9,-9,-9,-9,,4,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,230,-9,-9,F,62,102,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,230,-9,-9,M,62,112,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,230,-9,-9,M,-9,123,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,230,-9,-9,M,62,130,2,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,230,-9,-9,F,-9,149,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,240,-9,-9,-9,-9,,13,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,240,-9,-9,F,-9,138,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,240,-9,-9,F,-9,140,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,240,-9,-9,M,-9,146,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,240,-9,-9,F,-9,147,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,240,-9,-9,F,61,154,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,240,-9,-9,F,-9,181,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,250,-9,-9,-9,-9,,3,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,250,-9,-9,M,-9,126,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,250,-9,-9,M,62,145,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,250,-9,-9,M,62,176,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,250,-9,-9,M,-9,194,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,250,-9,-9,M,-9,197,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,260,-9,-9,-9,-9,,6,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,260,-9,-9,F,61,158,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,260,-9,-9,F,64,166,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,260,-9,-9,M,62,171,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,260,-9,-9,F,-9,182,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,260,-9,-9,M,-9,184,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,270,-9,-9,-9,-9,,7,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,270,-9,-9,F,61,188,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,270,-9,-9,F,-9,193,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,270,-9,-9,M,-9,198,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,270,-9,-9,F,-9,244,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,270,-9,-9,F,-9,257,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,280,-9,-9,-9,-9,,9,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,280,-9,-9,F,62,211,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,280,-9,-9,M,62,220,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,280,-9,-9,F,62,229,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,290,-9,-9,-9,-9,,3,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,290,-9,-9,F,62,240,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,290,-9,-9,F,-9,241,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,290,-9,-9,F,65,252,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,290,-9,-9,F,-9,270,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,290,-9,-9,F,-9,292,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,290,-9,-9,F,-9,306,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,300,-9,-9,-9,-9,,6,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,300,-9,-9,M,62,270,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,300,-9,-9,F,61,286,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,300,-9,-9,F,-9,287,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,300,-9,-9,F,62,289,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,300,-9,-9,M,62,302,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,300,-9,-9,M,62,332,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,310,-9,-9,-9,-9,,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,310,-9,-9,M,-9,234,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,310,-9,-9,F,-9,299,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,310,-9,-9,F,62,305,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,310,-9,-9,F,-9,336,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,310,-9,-9,F,62,340,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,320,-9,-9,-9,-9,,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,320,-9,-9,F,-9,363,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,330,-9,-9,-9,-9,,2,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,330,-9,-9,M,62,375,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,330,-9,-9,F,-9,494,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,340,-9,-9,M,62,451,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,340,-9,-9,M,-9,457,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,340,-9,-9,F,-9,466,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,350,-9,-9,-9,-9,,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,360,-9,-9,-9,-9,,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,360,-9,-9,F,62,488,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,360,-9,-9,F,62,665,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,370,-9,-9,-9,-9,,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,370,-9,-9,F,62,550,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,380,-9,-9,F,62,552,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,380,-9,-9,F,62,566,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,380,-9,-9,F,62,625,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,380,-9,-9,F,62,633,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,390,-9,-9,-9,-9,,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,400,-9,-9,-9,-9,,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,400,-9,-9,F,-9,933,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,430,-9,-9,M,63,826,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,430,-9,-9,F,-9,929,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,450,-9,-9,F,62,954,1,20230327
NS-IBTS,2021,1,1,127140,Microstomus kitt,640,-9,-9,F,62,1164,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,80,-9,-9,-9,-9,5,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,110,-9,-9,-9,-9,13,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,110,-9,-9,M,-9,15,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,150,-9,-9,-9,-9,30,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,170,-9,-9,F,62,42,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,170,-9,-9,M,62,43,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,170,-9,-9,M,62,50,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,170,-9,-9,M,62,55,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,170,-9,-9,M,-9,55,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,170,-9,-9,F,63,58,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,180,-9,-9,M,62,52,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,180,-9,-9,F,-9,59,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,180,-9,-9,F,-9,60,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,180,-9,-9,M,62,65,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,190,-9,-9,M,62,62,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,190,-9,-9,F,61,66,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,190,-9,-9,F,62,72,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,190,-9,-9,F,-9,72,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,190,-9,-9,F,62,76,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,190,-9,-9,F,-9,76,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,190,-9,-9,F,62,80,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,190,-9,-9,F,-9,83,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,190,-9,-9,M,-9,83,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,190,-9,-9,M,62,86,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,200,-9,-9,M,62,68,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,200,-9,-9,M,62,69,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,200,-9,-9,M,-9,73,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,200,-9,-9,F,63,78,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,200,-9,-9,F,62,83,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,200,-9,-9,F,-9,83,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,200,-9,-9,F,-9,87,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,200,-9,-9,M,-9,89,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,210,-9,-9,M,63,80,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,210,-9,-9,F,62,93,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,210,-9,-9,F,62,98,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,210,-9,-9,M,-9,98,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,210,-9,-9,F,-9,108,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,210,-9,-9,F,-9,109,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,210,-9,-9,M,62,124,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,220,-9,-9,F,61,92,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,220,-9,-9,F,62,94,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,220,-9,-9,F,-9,103,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,220,-9,-9,F,61,108,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,220,-9,-9,F,62,116,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,220,-9,-9,F,-9,120,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,230,-9,-9,M,63,105,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,230,-9,-9,F,62,109,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,230,-9,-9,F,62,111,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,230,-9,-9,M,62,130,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,240,-9,-9,F,62,128,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,240,-9,-9,F,61,137,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,240,-9,-9,F,63,156,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,240,-9,-9,F,-9,158,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,240,-9,-9,M,-9,179,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,250,-9,-9,F,-9,134,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,250,-9,-9,M,62,153,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,250,-9,-9,F,62,155,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,250,-9,-9,F,61,157,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,250,-9,-9,F,-9,157,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,250,-9,-9,F,62,176,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,260,-9,-9,F,-9,147,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,260,-9,-9,F,62,158,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,260,-9,-9,F,62,162,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,260,-9,-9,F,61,168,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,260,-9,-9,F,62,179,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,270,-9,-9,F,-9,176,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,280,-9,-9,F,-9,199,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,280,-9,-9,M,62,207,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,280,-9,-9,F,-9,278,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,300,-9,-9,F,-9,332,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,310,-9,-9,F,-9,305,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,320,-9,-9,F,62,376,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,340,-9,-9,F,-9,424,1,20230327
NS-IBTS,2021,1,3,127140,Microstomus kitt,350,-9,-9,F,62,473,1,20230327
NS-IBTS,2021,1,6,127140,Microstomus kitt,150,-9,2,M,A,32,1,20230327
NS-IBTS,2021,1,6,127140,Microstomus kitt,170,-9,2,M,Ba,48,1,20230327
NS-IBTS,2021,1,6,127140,Microstomus kitt,190,-9,-9,F,62,72,1,20230327
NS-IBTS,2021,1,6,127140,Microstomus kitt,190,-9,3,F,A,55,1,20230327
NS-IBTS,2021,1,6,127140,Microstomus kitt,200,-9,3,M,Ba,73,1,20230327
NS-IBTS,2021,1,6,127140,Microstomus kitt,200,-9,3,F,Bb,77,1,20230327
NS-IBTS,2021,1,6,127140,Microstomus kitt,210,-9,3,F,C,84,1,20230327
NS-IBTS,2021,1,6,127140,Microstomus kitt,220,-9,5,F,C,120,1,20230327
NS-IBTS,2021,1,6,127140,Microstomus kitt,230,-9,3,F,B,100,1,20230327
NS-IBTS,2021,1,6,127140,Microstomus kitt,240,-9,3,F,C,158,1,20230327
NS-IBTS,2021,1,6,127140,Microstomus kitt,250,-9,3,F,Bb,130,1,20230327
NS-IBTS,2021,1,6,127140,Microstomus kitt,250,-9,4,M,B,165,1,20230327
NS-IBTS,2021,1,6,127140,Microstomus kitt,260,-9,5,F,C,136,1,20230327
NS-IBTS,2021,1,6,127140,Microstomus kitt,270,-9,4,F,Ba,196,1,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,120,-9,-9,-9,-9,,2,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,130,-9,-9,-9,-9,,2,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,140,-9,-9,-9,-9,,3,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,150,-9,-9,-9,-9,,6,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,160,-9,-9,-9,-9,,1,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,170,-9,-9,-9,-9,,11,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,180,-9,-9,-9,-9,,6,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,190,-9,-9,-9,-9,,7,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,200,-9,-9,-9,-9,,2,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,210,-9,-9,-9,-9,,1,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,220,-9,-9,-9,-9,,3,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,230,-9,-9,-9,-9,,6,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,240,-9,-9,-9,-9,,7,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,250,-9,-9,-9,-9,,5,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,260,-9,-9,-9,-9,,3,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,270,-9,-9,-9,-9,,3,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,280,-9,-9,-9,-9,,10,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,290,-9,-9,-9,-9,,2,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,300,-9,-9,-9,-9,,5,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,310,-9,-9,-9,-9,,1,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,320,-9,-9,-9,-9,,2,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,140,-9,-9,M,62,26,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,150,-9,-9,F,62,36,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,160,-9,-9,-9,-9,,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,160,-9,2,F,Ba,49,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,170,-9,-9,F,62,43,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,170,-9,-9,M,63,45,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,170,-9,3,M,Bb,52,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,180,-9,-9,-9,-9,,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,180,-9,-9,F,62,53,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,180,-9,2,F,A,51,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,180,-9,2,M,Bb,57,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,180,-9,3,M,Bb,54,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,190,-9,-9,M,62,61,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,200,-9,-9,-9,-9,,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,200,-9,3,M,Bb,60,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,200,-9,3,M,Ba,76,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,200,-9,3,M,Bb,86,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,210,-9,-9,F,62,111,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,220,-9,-9,F,62,91,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,220,-9,3,M,Bb,89,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,220,-9,3,M,Bb,121,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,220,-9,3,F,Ba,122,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,230,-9,-9,M,62,115,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,230,-9,3,M,Ba,120,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,230,-9,3,M,Bb,124,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,230,-9,4,M,Bb,93,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,240,-9,-9,-9,-9,,2,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,240,-9,4,M,Bb,109,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,250,-9,-9,M,62,174,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,250,-9,3,M,Bb,155,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,260,-9,-9,-9,-9,,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,270,-9,-9,-9,-9,,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,280,-9,-9,-9,-9,,2,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,280,-9,3,M,Bb,157,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,290,-9,5,F,Bb,282,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,300,-9,5,F,Ba,293,2,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,300,-9,6,M,Bb,242,1,20230327
NS-IBTS,2022,1,7,127140,Microstomus kitt,320,-9,5,F,Bb,344,1,20230327
NS-IBTS,2022,1,4,127140,Microstomus kitt,140,-9,2,F,A,29,1,20230327
NS-IBTS,2022,1,4,127140,Microstomus kitt,160,-9,2,F,A,38,1,20230327
NS-IBTS,2022,1,4,127140,Microstomus kitt,190,-9,4,M,Bb,80,1,20230327
NS-IBTS,2022,1,4,127140,Microstomus kitt,200,-9,4,M,Ba,68,1,20230327
NS-IBTS,2022,1,4,127140,Microstomus kitt,210,-9,4,M,Bb,67,1,20230327
NS-IBTS,2022,1,4,127140,Microstomus kitt,230,-9,3,F,Bb,133,1,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,330,-9,-9,-9,-9,,2,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,340,-9,-9,-9,-9,,1,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,350,-9,-9,-9,-9,,1,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,360,-9,-9,-9,-9,,3,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,370,-9,-9,-9,-9,,1,20230327
NS-IBTS,2022,1,1,127140,Microstomus kitt,410,-9,-9,-9,-9,,1,20230327
NS-IBTS,2022,1,3,127140,Microstomus kitt,150,-9,-9,M,-9,34,1,20230327
NS-IBTS,2022,1,3,127140,Microstomus kitt,150,-9,-9,F,-9,38,1,20230327
NS-IBTS,2022,1,3,127140,Microstomus kitt,160,-9,-9,M,-9,41,1,20230327
NS-IBTS,2022,1,3,127140,Microstomus kitt,200,-9,-9,M,-9,71,1,20230327
NS-IBTS,2022,1,3,127140,Microstomus kitt,200,-9,-9,F,-9,81,1,20230327
NS-IBTS,2022,1,3,127140,Microstomus kitt,200,-9,-9,M,-9,85,1,20230327
NS-IBTS,2022,1,3,127140,Microstomus kitt,200,-9,-9,F,-9,85,1,20230327
NS-IBTS,2022,1,3,127140,Microstomus kitt,210,-9,-9,M,-9,102,1,20230327
NS-IBTS,2022,1,3,127140,Microstomus kitt,210,-9,-9,F,-9,112,1,20230327
NS-IBTS,2022,1,3,127140,Microstomus kitt,220,-9,-9,M,-9,110,1,20230327
NS-IBTS,2022,1,3,127140,Microstomus kitt,230,-9,-9,F,-9,94,1,20230327
NS-IBTS,2022,1,3,127140,Microstomus kitt,250,-9,-9,F,-9,184,1,20230327
NS-IBTS,2022,1,3,127140,Microstomus kitt,250,-9,-9,F,-9,187,1,20230327
NS-IBTS,2022,1,3,127140,Microstomus kitt,260,-9,-9,F,-9,210,1,20230327
NS-IBTS,2022,1,3,127140,Microstomus kitt,280,-9,-9,F,-9,221,1,20230327
NS-IBTS,2022,1,3,127140,Microstomus kitt,280,-9,-9,M,-9,229,1,20230327
NS-IBTS,2022,1,3,127140,Microstomus kitt,280,-9,-9,F,-9,267,1,20230327
NS-IBTS,2022,1,3,127140,Microstomus kitt,320,-9,-9,F,-9,392,1,20230327
NS-IBTS,2022,1,2,127140,Microstomus kitt,270,-9,-9,-9,-9,,3,20230327
NS-IBTS,2022,1,2,127140,Microstomus kitt,280,-9,-9,-9,-9,,3,20230327
NS-IBTS,2022,1,2,127140,Microstomus kitt,290,-9,-9,-9,-9,,1,20230327
NS-IBTS,2022,1,2,127140,Microstomus kitt,300,-9,-9,-9,-9,,1,20230327
NS-IBTS,2022,1,2,127140,Microstomus kitt,310,-9,-9,-9,-9,,1,20230327
NS-IBTS,2022,1,2,127140,Microstomus kitt,330,-9,-9,-9,-9,,1,20230327
NS-IBTS,2022,1,2,127140,Microstomus kitt,340,-9,-9,-9,-9,,2,20230327
NS-IBTS,2022,1,2,127140,Microstomus kitt,370,-9,-9,-9,-9,,1,20230327
NS-IBTS,2022,1,2,127140,Microstomus kitt,380,-9,-9,-9,-9,,1,20230327
NS-IBTS,2022,1,2,127140,Microstomus kitt,390,-9,-9,-9,-9,,1,20230327
NS-IBTS,2022,1,2,127140,Microstomus kitt,410,-9,-9,-9,-9,,1,20230327
NS-IBTS,2022,1,6,127140,Microstomus kitt,140,-9,-9,M,62,28,1,20230327
